130060190081	תּֽוֹחַ	Toah	陀亚
130060200011	בֶּן־	son	儿子
130060200031	צוּף֙	Zuph	苏弗
130060200041	בֶּן־	son	儿子
130060200051	אֶלְקָנָ֔ה	Elkanah	以利加拿
130060200061	בֶּן־	son	儿子
130060200071	מַ֖חַת	Mahath	玛哈
130060200081	בֶּן־	son	儿子
130060200091	עֲמָשָֽׂי	Amasai	亚玛赛
130060210011	בֶּן־	son	儿子
130060210021	אֶלְקָנָה֙	Elkanah	以利加拿
130060210031	בֶּן־	son	儿子
130060210041	יוֹאֵ֔ל	Joel	约珥
130060210051	בֶּן־	son	儿子
130060210061	עֲזַרְיָ֖ה	Azariah	亚撒利雅
130060210071	בֶּן־	son	儿子
130060210081	צְפַנְיָֽה	Zephaniah	西番雅
130060220011	בֶּן־	son	儿子
130060220021	תַּ֙חַת֙	Tahath	他哈
130060220031	בֶּן־	son	儿子
130060220041	אַסִּ֔יר	Assir	亚惜
130060220051	בֶּן־	son	儿子
130060220061	אֶבְיָסָ֖ף	Ebiasaph	以比雅撒
130060220071	בֶּן־	son	儿子
130060220081	קֹֽרַח	Korah	可拉
130060230011	בֶּן־	son	儿子
130060230021	יִצְהָ֣ר	Izhar	以斯哈
130060230031	בֶּן־	son	儿子
130060230041	קְהָ֔ת	Kohath	哥辖
130060230051	בֶּן־	son	儿子
130060230061	לֵוִ֖י	Levi	利未
130060230071	בֶּן־	son	儿子
130060230081	יִשְׂרָאֵֽל	Israel	以色列
130060240011	וְ	and	和
130060240012	אָחִ֣י	brother	兄弟
130060240013	ו	his	他
130060240021	אָסָ֔ף	Asaph	亚萨
130060240031	הָ	the	那
130060240032	עֹמֵ֖ד	stood	站
130060240041	עַל־	at	在
130060240051	יְמִינ	right hand	右边
130060240052	֑וֹ	his	他
130060240061	אָסָ֥ף	Asaph	亚萨
130060240071	בֶּן־	son	儿子
130060240081	בֶּרֶכְיָ֖הוּ	Berechiah	比利家
130060240091	בֶּן־	son	儿子
130060240101	שִׁמְעָֽא	Shimea	示米亚
130060250011	בֶּן־	son	儿子
130060250021	מִיכָאֵ֥ל	Michael	米迦勒
130060250031	בֶּן־	son	儿子
130060250041	בַּעֲשֵׂיָ֖ה	Baaseiah	巴西雅
130060250051	בֶּן־	son	儿子
130060250061	מַלְכִּיָּֽה	Malchijah	玛基雅
130060260011	בֶּן־	son	儿子
130060260021	אֶתְנִ֥י	Ethni	伊特尼
130060260031	בֶן־	son	儿子
130060260041	זֶ֖רַח	Zerah	谢拉
130060260051	בֶּן־	son	儿子
130060260061	עֲדָיָֽה	Adaiah	亚大雅
130060270011	בֶּן־	son	儿子
130060270021	אֵיתָ֥ן	Ethan	以探
130060270031	בֶּן־	son	儿子
130060270041	זִמָּ֖ה	Zimmah	薪玛
130060270051	בֶּן־	son	儿子
130060270061	שִׁמְעִֽי	Shimei	示每
130060280011	בֶּן־	son	儿子
130060280021	יַ֥חַת	Jahath	雅哈
130060280031	בֶּן־	son	儿子
130060280041	גֵּרְשֹׁ֖ם	Gershom	革顺
130060280051	בֶּן־	son	儿子
130060280061	לֵוִֽי	Levi	利未
130060290011	וּ	and	而
130060290012	בְנֵ֧י	sons	子孙
130060290021	מְרָרִ֛י	Merari	米拉利
130060290031	אֲחֵי	brothers	兄弟
130060290032	הֶ֖ם	their	他们
130060290041	עַֽל־	on	在
130060290051	הַ	the	
130060290052	שְּׂמֹ֑אול	left	左边
130060290061	אֵיתָן֙	Ethan	以探
130060290071	בֶּן־	son	儿子
130060290081	קִישִׁ֔י	Kishi	基示
130060290091	בֶּן־	son	儿子
130060290101	עַבְדִּ֖י	Abdi	亚伯底
130060290111	בֶּן־	son	儿子
130060290121	מַלּֽוּךְ	Malluch	玛鹿
130060300011	בֶּן־	son	儿子
130060300021	חֲשַׁבְיָ֥ה	Hashabiah	哈沙比雅
130060300031	בֶן־	son	儿子
130060300041	אֲמַצְיָ֖ה	Amaziah	亚玛谢
130060300051	בֶּן־	son	儿子
130060300061	חִלְקִיָּֽה	Hilkiah	希勒家
130060310011	בֶּן־	son	儿子
130060310021	אַמְצִ֥י	Amzi	暗西
130060310031	בֶן־	son	儿子
130060310041	בָּנִ֖י	Bani	巴尼
130060310051	בֶּן־	son	儿子
130060310061	שָֽׁמֶר	Shemer	沙麦
130060320011	בֶּן־	son	儿子
130060320021	מַחְלִי֙	Mahli	末力
130060320031	בֶּן־	son	儿子
130060320041	מוּשִׁ֔י	Mushi	母示
130060320051	בֶּן־	son	儿子
130060320061	מְרָרִ֖י	Merari	米拉利
130060320071	בֶּן־	son	儿子
130060320081	לֵוִֽי	Levi	利未
130060330011	וַ	and	而
130060330012	אֲחֵי	brothers	弟兄
130060330013	הֶ֖ם	their	他们
130060330021	הַ	the	
130060330022	לְוִיִּ֑ם	Levites	利未人
130060330031	נְתוּנִ֕ים	appointed	派
130060330041	לְ	for	于
130060330042	כָ֨ל־	all	一切
130060330051	עֲבוֹדַ֔ת	service	事务
130060330061	מִשְׁכַּ֖ן	tabernacle	帐幕
130060330071	בֵּ֥ית	house	殿
130060330081	הָ	the	
130060330082	אֱלֹהִֽים	God	神/上帝
130060340011	וְֽ	but	而
130060340012	אַהֲרֹ֨ן	Aaron	亚伦
130060340021	וּ	and	和
130060340022	בָנָ֜י	sons	子孙
130060340023	ו	his	他
130060340031	מַקְטִירִ֨ים	made offerings	烧香
130060340041	עַל־	on	在~上
130060340051	מִזְבַּ֤ח	altar	祭坛
130060340061	הָֽ	the	
130060340062	עוֹלָה֙	burnt offering	烧化祭
130060340071	וְ	and	并
130060340072	עַל־	on	上
130060340081	מִזְבַּ֣ח	altar	坛
130060340091	הַ	the	
130060340092	קְּטֹ֔רֶת	incense	香
130060340101	לְ	for	作
130060340102	כֹ֕ל	all	一切的
130060340111	מְלֶ֖אכֶת	work	工作
130060340121	קֹ֣דֶשׁ	Most Holy of	之圣处
130060340131	הַ	the	
130060340132	קֳּדָשִׁ֑ים	Holy Places	圣中
130060340141	וּ	and	并
130060340142	לְ	to	
130060340143	כַפֵּר֙	make atonement	赎罪
130060340151	עַל־	for	为
130060340161	יִשְׂרָאֵ֔ל	Israel	以色列人
130060340171	כְּ	according to	按照
130060340172	כֹל֙	all	一切
130060340181	אֲשֶׁ֣ר	that	所~的
130060340191	צִוָּ֔ה	commanded	吩咐
130060340201	מֹשֶׁ֖ה	Moses	摩西
130060340211	עֶ֥בֶד	servant	仆人
130060340221	הָ	the	
130060340222	אֱלֹהִֽים	God	神/上帝
130060350011	וְ	and	而
130060350012	אֵ֖לֶּה	these	这些
130060350021	בְּנֵ֣י	sons	子孙
130060350031	אַהֲרֹ֑ן	Aaron	亚伦
130060350041	אֶלְעָזָ֥ר	Eleazar	以利亚撒
130060350051	בְּנ	son	儿子
130060350052	֛וֹ	his	他
130060350061	פִּֽינְחָ֥ס	Phinehas	非尼哈
130060350071	בְּנ	son	儿子
130060350072	֖וֹ	his	他
130060350081	אֲבִישׁ֥וּעַ	Abishua	亚比书
130060350091	בְּנ	son	儿子
130060350092	ֽוֹ	his	他
130060360011	בֻּקִּ֥י	Bukki	布基
130060360021	בְנ	son	儿子
130060360022	֛וֹ	his	他
130060360031	עֻזִּ֥י	Uzzi	乌西
130060360041	בְנ	son	儿子
130060360042	֖וֹ	his	他
130060360051	זְרַֽחְיָ֥ה	Zerahiah	西拉希雅
130060360061	בְנ	son	儿子
130060360062	ֽוֹ	his	他
130060370011	מְרָי֥וֹת	Meraioth	米拉约
130060370021	בְּנ	son	儿子
130060370022	֛וֹ	his	他
130060370031	אֲמַרְיָ֥ה	Amariah	亚玛利雅
130060370041	בְנ	son	儿子
130060370042	֖וֹ	his	他
130060370051	אֲחִיט֥וּב	Ahitub	亚希突
130060370061	בְּנ	son	儿子
130060370062	ֽוֹ	his	他
130060380011	צָד֥וֹק	Zadok	撒督
130060380021	בְּנ	son	儿子
130060380022	֖וֹ	his	他
130060380031	אֲחִימַ֥עַץ	Ahimaaz	亚希玛斯
130060380041	בְּנ	son	儿子
130060380042	ֽוֹ	his	他
130060390011	וְ	and	而
130060390012	אֵ֙לֶּה֙	these	他们
130060390021	מוֹשְׁבוֹת	settlements	住处
130060390022	ָ֔ם	their	他们
130060390031	לְ	according to	按着
130060390032	טִירוֹת	settlements	营寨
130060390033	ָ֖ם	their	他们
130060390041	בִּ	within	在
130060390042	גְבוּל	borders	境内
130060390043	ָ֑ם	their	他们
130060390051	לִ	to	分给
130060390052	בְנֵ֤י	sons	子孙
130060390061	אַהֲרֹן֙	Aaron	亚伦
130060390071	לְ	of	中
130060390072	מִשְׁפַּחַ֣ת	families	族
130060390081	הַ	the	
130060390082	קְּהָתִ֔י	Kohathites	哥辖
130060390091	כִּ֥י	for	因为
130060390101	ל	for	给
130060390102	ָהֶ֖ם	them	他们
130060390111	הָיָ֥ה	was	是
130060390121	הַ	the	这
130060390122	גּוֹרָֽל	lot	签
130060400011	וַֽ	and	就
130060400012	יִּתְּנ֥וּ	gave	给
130060400021	ל	to	予
130060400022	ָהֶ֛ם	them	他们
130060400031	אֶת־		
130060400041	חֶבְר֖וֹן	Hebron	希伯仑
130060400051	בְּ	in	在
130060400052	אֶ֣רֶץ	land	地
130060400061	יְהוּדָ֑ה	Judah	犹大
130060400071	וְ	with	及
130060400072	אֶת־		
130060400081	מִגְרָשֶׁ֖י	pasturelands	郊野
130060400082	הָ	its	它
130060400091	סְבִיבֹתֶֽי	surrounding	四围
130060400092	הָ	its	它
130060410011	וְ	but	但
130060410012	אֶת־		
130060410021	שְׂדֵ֥ה	fields	田地
130060410031	הָ	the	这
130060410032	עִ֖יר	city	城
130060410041	וְ		和
130060410042	אֶת־		
130060410051	חֲצֵרֶ֑י	villages	村庄
130060410052	הָ	its	它
130060410061	נָתְנ֖וּ	gave	给
130060410071	לְ	to	给
130060410072	כָלֵ֥ב	Caleb	迦勒
130060410081	בֶּן־	son	儿子
130060410091	יְפֻנֶּֽה	Jephunneh	耶孚尼
130060420011	וְ	so	
130060420012	לִ	to	而
130060420013	בְנֵ֣י	sons	子孙
130060420021	אַהֲרֹ֗ן	Aaron	亚伦
130060420031	נָתְנוּ֙	gave	给
130060420041	אֶת־		
130060420051	עָרֵ֣י	cities	城
130060420061	הַ	the	
130060420062	מִּקְלָ֔ט	refuge	逃
130060420071	אֶת־		
130060420081	חֶבְר֥וֹן	Hebron	希伯仑
130060420091	וְ		和
130060420092	אֶת־		
130060420101	לִבְנָ֖ה	Libnah	立拿
130060420111	וְ		并
130060420112	אֶת־		
130060420121	מִגְרָשֶׁ֑י	pasturelands	郊野
130060420122	הָ	its	其
130060420131	וְ		和
130060420132	אֶת־		
130060420141	יַתִּ֥ר	Jattir	雅提珥
130060420151	וְ		和
130060420152	אֶֽת־		
130060420161	אֶשְׁתְּמֹ֖עַ	Eshtemoa	以实提莫
130060420171	וְ		并
130060420172	אֶת־		
130060420181	מִגְרָשֶֽׁי	pasturelands	郊野
130060420182	הָ	its	其
130060430011	וְ		和
130060430012	אֶת־		
130060430021	חִילֵז֙	Hilen	希仑
130060430031	וְ		并
130060430032	אֶת־		
130060430041	מִגְרָשֶׁ֔י	pasturelands	郊野
130060430042	הָ	its	其
130060430051	אֶת־		
130060430061	דְּבִ֖יר	Debir	底璧
130060430071	וְ		并
130060430072	אֶת־		
130060430081	מִגְרָשֶֽׁי	pasturelands	郊野
130060430082	הָ	its	其
130060440011	וְ		和
130060440012	אֶת־		
130060440021	עָשָׁן֙	Ashan	亚珊
130060440031	וְ		并
130060440032	אֶת־		
130060440041	מִגְרָשֶׁ֔י	pasturelands	郊野
130060440042	הָ	its	其
130060440051	וְ		和
130060440052	אֶת־		
130060440061	בֵּ֥ית שֶׁ֖מֶשׁ	Beth-shemesh	伯示麦
130060440071	וְ		和
130060440072	אֶת־		
130060440081	מִגְרָשֶֽׁי	pasturelands	郊野
130060440082	הָ	its	其
130060450011	וּ	and	而
130060450012	מִ	from	从~中
130060450013	מַּטֵּ֣ה	tribe	支派
130060450021	בִנְיָמִ֗ן	Benjamin	便雅悯
130060450031	אֶת־		
130060450041	גֶּ֤בַע	Geba	迦巴
130060450051	וְ		并
130060450052	אֶת־		
130060450061	מִגְרָשֶׁ֙י	pasturelands	郊野
130060450062	הָ֙	its	其
130060450071	וְ		和
130060450072	אֶת־		
130060450081	עָלֶ֣מֶת	Alemeth	阿勒篾
130060450091	וְ		并
130060450092	אֶת־		
130060450101	מִגְרָשֶׁ֔י	pasturelands	郊野
130060450102	הָ	its	其
130060450111	וְ		和
130060450112	אֶת־		
130060450121	עֲנָת֖וֹת	Anathoth	亚拿突
130060450131	וְ		并
130060450132	אֶת־		
130060450141	מִגְרָשֶׁ֑י	pasturelands	郊野
130060450142	הָ	its	其
130060450151	כָּל־	all	共
130060450161	עָרֵי	towns	城
130060450162	הֶ֛ם	their	他们
130060450171	שְׁלֹשׁ־	three of	三
130060450181	עֶשְׂרֵ֥ה	ten	十
130060450191	עִ֖יר	cities	城
130060450201	בְּ	throughout	在~内
130060450202	מִשְׁפְּחוֹתֵי	families	家族
130060450203	הֶֽם	their	他们
130060460011	וְ	and	而
130060460012	לִ	to	得
130060460013	בְנֵ֨י	descendants	子孙
130060460021	קְהָ֜ת	Kohath’s	哥辖
130060460031	הַ	the	
130060460032	נּוֹתָרִ֗ים	rest	其余
130060460041	מִ	from	从
130060460042	מִּשְׁפַּ֣חַת	family	家族
130060460051	הַ	the	那
130060460052	מַּטֶּ֡ה	tribe	支派
130060460061	מִֽ֠	out of	从~中
130060460062	מַּחֲצִית	half	半
130060460071	מַטֵּ֨ה	tribe	支派
130060460081	חֲצִ֧י	half	半
130060460091	מְנַשֶּׁ֛ה	Manasseh	玛拿西
130060460101	בַּ	by	凭
130060460102		the	
130060460103	גּוֹרָ֖ל	lot	抽签
130060460111	עָרִ֥ים	towns	城
130060460121	עָֽשֶׂר	ten	十
130060470011	וְ	and	而
130060470012	לִ	to	得
130060470013	בְנֵ֨י	descendants	子孙
130060470021	גֵרְשׁ֜וֹם	Gershon	革顺
130060470031	לְ	according to	按着
130060470032	מִשְׁפְּחוֹת	families	家族
130060470033	ָ֗ם	their	他们
130060470041	מִ	from	从~中
130060470042	מַּטֵּ֣ה	tribes	支派
130060470051	יִ֠שָׂשכָר	Issachar	以萨迦
130060470061	וּ	and	并
130060470062	מִ	out of	中
130060470063	מַּטֵּ֨ה	tribe	支派
130060470071	אָשֵׁ֜ר	Asher	亚设
130060470081	וּ	and	并
130060470082	מִ	out of	中
130060470083	מַּטֵּ֣ה	tribe	支派
130060470091	נַפְתָּלִ֗י	Naphtali	拿弗他利
130060470101	וּ	and	并
130060470102	מִ	out of	中
130060470103	מַּטֵּ֤ה	tribe	支派
130060470111	מְנַשֶּׁה֙	Manasseh	玛拿西
130060470121	בַּ	in	内
130060470122		the	
130060470123	בָּשָׁ֔ן	Bashan	巴珊
130060470131	עָרִ֖ים	towns	城
130060470141	שְׁלֹ֥שׁ	three of	三
130060470151	עֶשְׂרֵֽה	ten	十
130060480011	לִ	to	得
130060480012	בְנֵ֨י	descendants	子孙
130060480021	מְרָרִ֜י	Merari	米拉利
130060480031	לְ	according to	按着
130060480032	מִשְׁפְּחוֹת	families	家族
130060480033	ָ֗ם	their	他们
130060480041	מִ	from	从~中
130060480042	מַּטֵּ֣ה	tribes	支派
130060480051	רְ֠אוּבֵן	Reuben	吕便
130060480061	וּֽ	and	并
130060480062	מִ	out of	从~中
130060480063	מַּטֵּה־	tribe	支派
130060480071	גָ֞ד	Gad	迦得
130060480081	וּ	and	并
130060480082	מִ	out of	中
130060480083	מַּטֵּ֤ה	tribe	支派
130060480091	זְבוּלֻן֙	Zebulun	西布伦
130060480101	בַּ	by	以
130060480102		the	
130060480103	גּוֹרָ֔ל	allotted	抽签
130060480111	עָרִ֖ים	towns	城
130060480121	שְׁתֵּ֥ים	two	二
130060480131	עֶשְׂרֵֽה	ten	十
130060490011	וַ	so	就
130060490012	יִּתְּנ֥וּ	gave	分给
130060490021	בְנֵי־	people	人
130060490031	יִשְׂרָאֵ֖ל	Israel	以色列
130060490041	לַ	to	
130060490042		the	
130060490043	לְוִיִּ֑ם	Levites	利未人
130060490051	אֶת־		
130060490061	הֶ	the	这些
130060490062	עָרִ֖ים	towns	城
130060490071	וְ		和
130060490072	אֶת־		
130060490081	מִגְרְשֵׁי	pasturelands	郊野
130060490082	הֶֽם	their	其
130060500011	וַ	and	而
130060500012	יִּתְּנ֣וּ	gave	给
130060500021	בַ	by	用
130060500022		the	
130060500023	גּוֹרָ֗ל	lot	抽签
130060500031	מִ	from	从~中
130060500032	מַּטֵּ֤ה	tribes	支派
130060500041	בְנֵי־	descendants	子孙
130060500051	יְהוּדָה֙	Judah	犹大
130060500061	וּ	and	并
130060500062	מִ	out of	自
130060500063	מַּטֵּ֣ה	tribe	支派
130060500071	בְנֵי־	sons	子孙
130060500081	שִׁמְע֔וֹן	Simeon	西缅
130060500091	וּ	and	并
130060500092	מִ	out of	自
130060500093	מַּטֵּ֖ה	tribe	支派
130060500101	בְּנֵ֣י	sons	子孙
130060500111	בִנְיָמִ֑ן	Benjamin	便雅悯
130060500121	אֵ֚ת		
130060500131	הֶ	the	
130060500132	עָרִ֣ים	towns	城
130060500141	הָ	the	
130060500142	אֵ֔לֶּה	these	这些
130060500151	אֲשֶׁר־	that	
130060500161	יִקְרְא֥וּ	mentioned	记名
130060500171	אֶת		
130060500172	ְהֶ֖ם	them	他们
130060500181	בְּ	by	
130060500182	שֵׁמֽוֹת	name	名字
130060510011	וּ	and	而
130060510012	מִֽ	some of	中
130060510013	מִּשְׁפְּח֖וֹת	families	家族
130060510021	בְּנֵ֣י	sons	子孙
130060510031	קְהָ֑ת	Kohath	哥辖
130060510041	וַ	and	
130060510042	יְהִי֙	had	分得
130060510051	עָרֵ֣י	towns	城镇
130060510061	גְבוּל	territory	境内
130060510062	ָ֔ם	their	他们
130060510071	מִ	from	从~中
130060510072	מַּטֵּ֖ה	tribe	支派
130060510081	אֶפְרָֽיִם	Ephraim	以法莲
130060520011	וַ	and	而
130060520012	יִּתְּנ֨וּ	given	给
130060520021	ל	to	予
130060520022	ָהֶ֜ם	they	他们
130060520031	אֶת־		
130060520041	עָרֵ֧י	cities	城
130060520051	הַ	the	
130060520052	מִּקְלָ֛ט	refuge	逃
130060520061	אֶת־		
130060520071	שְׁכֶ֥ם	Shechem	示剑
130060520081	וְ		并
130060520082	אֶת־		
130060520091	מִגְרָשֶׁ֖י	pasturelands	郊野
130060520092	הָ	its	其
130060520101	בְּ	in	在
130060520102	הַ֣ר	hill country	山地
130060520111	אֶפְרָ֑יִם	Ephraim	以法莲
130060520121	וְ		和
130060520122	אֶת־		
130060520131	גֶּ֖זֶר	Gezer	基色
130060520141	וְ		并
130060520142	אֶת־		
130060520151	מִגְרָשֶֽׁי	pasturelands	郊野
130060520152	הָ	its	其
130060530011	וְ		和
130060530012	אֶֽת־		
130060530021	יָקְמְעָם֙	Jokmeam	约缅
130060530031	וְ		并
130060530032	אֶת־		
130060530041	מִגְרָשֶׁ֔י	pasturelands	郊野
130060530042	הָ	its	其
130060530051	וְ		和
130060530052	אֶת־		
130060530061	בֵּ֥ית חוֹר֖וֹן	Beth-horon	伯·和仑
130060530071	וְ		并
130060530072	אֶת־		
130060530081	מִגְרָשֶֽׁי	pasturelands	郊野
130060530082	הָ	its	其
130060540011	וְ		和
130060540012	אֶת־		
130060540021	אַיָּלוֹן֙	Aijalon	亚雅仑
130060540031	וְ		并
130060540032	אֶת־		
130060540041	מִגְרָשֶׁ֔י	pasturelands	郊野
130060540042	הָ	its	其
130060540051	וְ		和
130060540052	אֶת־		
130060540061	גַּת־רִמּ֖וֹן	Gath-rimmon	迦特临门
130060540071	וְ		并
130060540072	אֶת־		
130060540081	מִגְרָשֶֽׁי	pasturelands	郊野
130060540082	הָ	its	其
130060550011	וּ	and	又
130060550012	מִֽ	from	从~中
130060550013	מַּחֲצִית֙	half	半
130060550021	מַטֵּ֣ה	tribe	支派
130060550031	מְנַשֶּׁ֔ה	Manasseh	玛拿西
130060550041	אֶת־		
130060550051	עָנֵר֙	Aner	亚乃
130060550061	וְ	and	并
130060550062	אֶת־		
130060550071	מִגְרָשֶׁ֔י	pasturelands	郊野
130060550072	הָ	its	其
130060550081	וְ	and	和
130060550082	אֶת־		
130060550091	בִּלְעָ֖ם	Bileam	比连
130060550101	וְ	and	并
130060550102	אֶת־		
130060550111	מִגְרָשֶׁ֑י	pasturelands	郊野
130060550112	הָ	its	其
130060550121	לְ	for	给
130060550122	מִשְׁפַּ֥חַת	clans	家族
130060550131	לִ	of	得
130060550132	בְנֵי־	sons	子孙
130060550141	קְהָ֖ת	Kohath	哥辖
130060550151	הַ	the	
130060550152	נּוֹתָרִֽים	rest	其余
130060560011	לִ	to	得
130060560012	בְנֵי֮	sons	子孙
130060560021	גֵּרְשׁוֹם֒	Gershom	革顺
130060560031	מִ	from	从~中
130060560032	מִּשְׁפַּ֗חַת	clan	家族
130060560041	חֲצִי֙	half	半
130060560051	מַטֵּ֣ה	tribe	支派
130060560061	מְנַשֶּׁ֔ה	Manasseh	玛拿西
130060560071	אֶת־		
130060560081	גּוֹלָ֥ן	Golan	哥兰
130060560091	בַּ	in	
130060560092		the	
130060560093	בָּשָׁ֖ן	Bashan	巴珊
130060560101	וְ	and	并
130060560102	אֶת־		
130060560111	מִגְרָשֶׁ֑י	pasturelands	郊野
130060560112	הָ	its	其
130060560121	וְ	and	和
130060560122	אֶת־		
130060560131	עַשְׁתָּר֖וֹת	Ashtaroth	亚斯他录
130060560141	וְ	and	并
130060560142	אֶת־		
130060560151	מִגְרָשֶֽׁי	pasturelands	郊野
130060560152	הָ	its	其
130060570011	וּ	and	又
130060570012	מִ	from	从~中
130060570013	מַּטֵּ֣ה	tribe	支派
130060570021	יִשָׂשכָ֔ר	Issachar	以萨迦
130060570031	אֶת־		
130060570041	קֶ֖דֶשׁ	Kedesh	基低斯
130060570051	וְ		并
130060570052	אֶת־		
130060570061	מִגְרָשֶׁ֑י	pasturelands	郊野
130060570062	הָ	its	其
130060570071	אֶת־		
130060570081	דָּבְרַ֖ת	Daberath	大比拉
130060570091	וְ		并
130060570092	אֶת־		
130060570101	מִגְרָשֶֽׁי	pasturelands	郊野
130060570102	הָ	its	其
130060580011	וְ		和
130060580012	אֶת־		
130060580021	רָאמוֹת֙	Ramoth	拉末
130060580031	וְ		并
130060580032	אֶת־		
130060580041	מִגְרָשֶׁ֔י	pasturelands	郊野
130060580042	הָ	its	其
130060580051	וְ		和
130060580052	אֶת־		
130060580061	עָנֵ֖ם	Anem	亚年
130060580071	וְ		并
130060580072	אֶת־		
130060580081	מִגְרָשֶֽׁי	pasturelands	郊野
130060580082	הָ	its	其
130060590011	וּ	and	又
130060590012	מִ	from	从~中
130060590013	מַּטֵּ֣ה	tribe	支派
130060590021	אָשֵׁ֔ר	Asher	亚设
130060590031	אֶת־		
130060590041	מָשָׁ֖ל	Mashal	玛沙
130060590051	וְ		和
130060590052	אֶת־		
130060590061	מִגְרָשֶׁ֑י	pasturelands	郊野
130060590062	הָ	its	其
130060590071	וְ		和
130060590072	אֶת־		
130060590081	עַבְדּ֖וֹן	Abdon	押顿
130060590091	וְ		并
130060590092	אֶת־		
130060590101	מִגְרָשֶֽׁי	pasturelands	郊野
130060590102	הָ	its	其
130060600011	וְ		和
130060600012	אֶת־		
130060600021	חוּקֹק֙	Hukok	户割
130060600031	וְ	and	并
130060600032	אֶת־		
130060600041	מִגְרָשֶׁ֔י	pasturelands	郊野
130060600042	הָ	its	其
130060600051	וְ		和
130060600052	אֶת־		
130060600061	רְחֹ֖ב	Rehob	利合
130060600071	וְ	and	并
130060600072	אֶת־		
130060600081	מִגְרָשֶֽׁי	pasturelands	郊野
130060600082	הָ	its	其
130060610011	וּ	and	又
130060610012	מִ	from	从~中
130060610013	מַּטֵּ֣ה	tribe	支派
130060610021	נַפְתָּלִ֗י	Naphtali	拿弗他利
130060610031	אֶת־		
130060610041	קֶ֤דֶשׁ	Kedesh	基低斯
130060610051	בַּ	in	
130060610052		the	
130060610053	גָּלִיל֙	Galilee	加利利
130060610061	וְ		并
130060610062	אֶת־		
130060610071	מִגְרָשֶׁ֔י	pasturelands	郊野
130060610072	הָ	its	其
130060610081	וְ		和
130060610082	אֶת־		
130060610091	חַמּ֖וֹן	Hammon	哈们
130060610101	וְ		并
130060610102	אֶת־		
130060610111	מִגְרָשֶׁ֑י	pasturelands	郊野
130060610112	הָ	its	其
130060610121	וְ		和
130060610122	אֶת־		
130060610131	קִרְיָתַ֖יִם	Kiriathaim	基列亭
130060610141	וְ		并
130060610142	אֶת־		
130060610151	מִגְרָשֶֽׁי	pasturelands	郊野
130060610152	הָ	its	其
130060620011	לִ	to	给
130060620012	בְנֵ֣י	sons	子孙
130060620021	מְרָרִי֮	Merari	米拉利
130060620031	הַ	the	
130060620032	נּוֹתָרִים֒	rest	其余
130060620041	מִ	from	从~中
130060620042	מַּטֵּ֣ה	tribe	支派
130060620051	זְבוּלֻ֔ן	Zebulun	西布伦
130060620061	אֶת־		
130060620071	רִמּוֹנ֖וֹ	Rimmono	临摩挪
130060620081	וְ		并
130060620082	אֶת־		
130060620091	מִגְרָשֶׁ֑י	pasturelands	郊野
130060620092	הָ	its	其
130060620101	אֶת־		
130060620111	תָּב֖וֹר	Tabor	他泊
130060620121	וְ		并
130060620122	אֶת־		
130060620131	מִגְרָשֶֽׁי	pasturelands	郊野
130060620132	הָ	its	其
130060630011	וּ	and	又
130060630012	מֵ	from	在
130060630013	עֵ֜בֶר	across	那边
130060630021	לְ	of	在
130060630022	יַרְדֵּ֣ן	Jordan	约旦河
130060630031	יְרֵחוֹ֮	Jericho	耶利哥
130060630041	לְ	on	在
130060630042	מִזְרַ֣ח	east side	东边
130060630051	הַ	the	
130060630052	יַּרְדֵּן֒	Jordan	约旦河
130060630061	מִ	from	从~中
130060630062	מַּטֵּ֣ה	tribe	支派
130060630071	רְאוּבֵ֔ן	Reuben	吕便
130060630081	אֶת־		
130060630091	בֶּ֥צֶר	Bezer	比悉
130060630101	בַּ	in	上
130060630102		the	
130060630103	מִּדְבָּ֖ר	wilderness	旷野
130060630111	וְ		并
130060630112	אֶת־		
130060630121	מִגְרָשֶׁ֑י	pasturelands	郊野
130060630122	הָ	its	其
130060630131	וְ	and	和
130060630132	אֶת־		
130060630141	יַ֖הְצ	Jahzah	雅哈撒
130060630142	ָה		
130060630151	וְ		并
130060630152	אֶת־		
130060630161	מִגְרָשֶֽׁי	pasturelands	郊野
130060630162	הָ	its	其
130060640011	וְ		和
130060640012	אֶת־		
130060640021	קְדֵמוֹת֙	Kedemoth	基底莫
130060640031	וְ		并
130060640032	אֶת־		
130060640041	מִגְרָשֶׁ֔י	pasturelands	郊野
130060640042	הָ	its	其
130060640051	וְ	and	和
130060640052	אֶת־		
130060640061	מֵיפַ֖עַת	Mephaath	米法押
130060640071	וְ		并
130060640072	אֶת־		
130060640081	מִגְרָשֶֽׁי	pasturelands	郊野
130060640082	הָ	its	其
130060650011	וּ	and	又
130060650012	מִ֨	from	从~中
130060650013	מַּטֵּה־	tribe	支派
130060650021	גָ֔ד	Gad	迦得
130060650031	אֶת־		
130060650041	רָאמ֥וֹת	Ramoth	拉末
130060650051	בַּ	in	
130060650052		the	
130060650053	גִּלְעָ֖ד	Gilead	基列
130060650061	וְ		并
130060650062	אֶת־		
130060650071	מִגְרָשֶׁ֑י	pasturelands	郊野
130060650072	הָ	its	其
130060650081	וְ	and	和
130060650082	אֶֽת־		
130060650091	מַחֲנַ֖יִם	Mahanaim	玛哈念
130060650101	וְ		并
130060650102	אֶת־		
130060650111	מִגְרָשֶֽׁי	pasturelands	郊野
